756.51 341.729 16.9419	1154342	756.51	7	39	76.0156	3087	1916734	1917120	70		337	20.5155	308
770.578 336.398 12.4272	1175809	770.578	9	139	904.069	2336	1831891	1832377	27		220	14.9362	302
770.622 339.4 10.2162	1175876	770.622	9	128	699.882	461	1885208	1885539	33		302	12.4272	305
770.611 340.4 11.3551	1175859	770.611	9	132	768.205	1201	1902889	1903277	31		112	13.6133	306
774.186 336.57 10.8442	1181314	774.186	8	3	5.57867	1254	1837439	1837712	21		195	12.9624	302
776.472 339.679 10.3841	1184802	776.472	8	173	1991.01	614	1894107	1894432	8		244	11.2221	305
785.007 337.086 10.6363	1197825	785.007	6	114	504.798	1371	1854040	1854132	12		213	11.4322	302
784.992 338.085 10.8441	1197802	784.992	7	115	516.744	1232	1871757	1871894	10		213	11.4322	303
790.987 336.372 10.4149	1206950	790.987	8	151	1194.82	49	1845048	1845576	18		213	12.1624	301
790.922 336.369 10.1909	1206851	790.922	4	158	1405.7	942	1845361	1845402	16		213	12.1624	301
